form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00834077,SB.706,,SB21B,ORG,GRABIEN,,,,,,PO BOX 7502,,ALEXANDRIA,VA,22307,,,2024-02-02,1100.00,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.770,,SB21B,ORG,HAWTHORNE GLOBAL,,,,,,5815 MITCHELL STREET,,SIOUX CITY,IA,51111,,,2024-02-02,7774.41,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.927,,SB21B,ORG,HAWTHORNE GLOBAL,,,,,,5815 MITCHELL STREET,,SIOUX CITY,IA,51111,,,2024-02-02,744.40,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.812,,SB21B,ORG,HILTON GARDEN INN DUBUQUE,,,,,,1801 GREYHOUND PARK DRIVE,,DUBUQUE,IA,52001,,,2024-02-02,138.76,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.915,,SB21B,ORG,HOMEWOOD SUITES,,,,,,7201 SW 22ND STREET,,DES MOINES,IA,50321,,,2024-02-02,222.88,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.768,,SB21B,ORG,HY-VEE,,,,,,1107 EAST ARMY POST ROAD,,WEST DES MOINES,IA,50266,,,2024-02-02,74.18,,FOOD/BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.806,,SB21B,ORG,INFOMAX OFFICE SYSTEMS INC.,,,,,,1010 ILLINOIS ST,,DES MOINES,IA,50314,,,2024-02-02,1080.70,,OFFICE EQUIPMENT,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.886,,SB21B,ORG,JETHRO'S BBQ,,,,,,1480 22ND STREET,,WEST DES MOINES,IA,50321,,,2024-02-02,1535.67,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.844,,SB21B,ORG,JIMMY JOHN'S,,,,,,2406 EAST 53RD ST STE 4,,DAVENPORT,IA,52807,,,2024-02-02,149.80,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.879,,SB21B,ORG,JIMMY JOHN'S,,,,,,2406 EAST 53RD ST STE 4,,DAVENPORT,IA,52807,,,2024-02-02,127.61,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.90,,,ORG,"MAX-OUT, LLC",,,,,,1825 I STREET,,WASHINGTON,DC,20006,,,2024-02-02,209400.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.901,,SB21B,ORG,MID AMERICAN ENERGY,,,,,,4858 NE 17TH CT,,DES MOINES,IA,50313,,,2024-02-02,30.79,,UTILITIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.788,,SB21B,ORG,NEVADA ENERGY,,,,,,6226 WEST SAHARA AVE,,LAS VEGAS,NV,89151,,,2024-02-02,283.42,,UTILITIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.888,,SB21B,ORG,NEVADA ENERGY,,,,,,6226 WEST SAHARA AVE,,LAS VEGAS,NV,89151,,,2024-02-02,190.03,,UTILITIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.798,,SB21B,ORG,NEXTIVA,,,,,,9451 EAST VIA DE VENTURA,,SCOTTSDALE,AZ,85256,,,2024-02-02,153.64,,TELEPHONE SERVICE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.716,,SB21B,ORG,NORTHERN LIGHTS PIZZA,,,,,,6750 WESTOWN,,WEST DES MOINES,IA,50266,,,2024-02-02,197.53,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.851,,SB21B,ORG,NORTHERN LIGHTS PIZZA,,,,,,6750 WESTOWN,,WEST DES MOINES,IA,50266,,,2024-02-02,782.60,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.737,,SB21B,ORG,NY TIMES,,,,,,620 EIGHTH AVENUE,,NEW YORK,NY,10018,,,2024-02-02,4.00,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.808,,SB21B,ORG,NY TIMES,,,,,,620 EIGHTH AVENUE,,NEW YORK,NY,10018,,,2024-02-02,4.00,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.707,,SB21B,ORG,OFFICE DEPOT,,,,,,2500 MILL CENTER PARKWAY,,BUFORD,GA,30518,,,2024-02-02,37.97,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.717,,SB21B,ORG,OFFICE DEPOT,,,,,,2500 MILL CENTER PARKWAY,,BUFORD,GA,30518,,,2024-02-02,37.97,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.719,,SB21B,ORG,OFFICE DEPOT,,,,,,2500 MILL CENTER PARKWAY,,BUFORD,GA,30518,,,2024-02-02,21.07,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.840,,SB21B,ORG,OFFICE DEPOT,,,,,,2500 MILL CENTER PARKWAY,,BUFORD,GA,30518,,,2024-02-02,28.88,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.895,,SB21B,ORG,OFFICE DEPOT,,,,,,2500 MILL CENTER PARKWAY,,BUFORD,GA,30518,,,2024-02-02,19.67,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.914,,SB21B,ORG,OFFICE DEPOT,,,,,,2500 MILL CENTER PARKWAY,,BUFORD,GA,30518,,,2024-02-02,25.64,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.786,,SB21B,ORG,PAPA JOHN'S MOLINE,,,,,,4435 AVE OF THE CITIES,,MOLINE,IA,61265,,,2024-02-02,137.45,,FOOD/BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.679,,SB21B,ORG,PRIMO WATER,,,,,,200 EAGLES LANDING BLVD,,LAKELAND,FL,33810,,,2024-02-02,-41.59,,CREDIT-OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.819,,SB21B,ORG,PRIMO WATER,,,,,,200 EAGLES LANDING BLVD,,LAKELAND,FL,33810,,,2024-02-02,7.63,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.911,,SB21B,ORG,PRIMO WATER,,,,,,200 EAGLES LANDING BLVD,,LAKELAND,FL,33810,,,2024-02-02,117.43,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.733,,SB21B,ORG,RESIDENCE INN CEDAR RAPIDS,,,,,,1900 DODGE RD NE,,CEDAR RAPIDS,IA,52402,,,2024-02-02,135.42,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.745,,SB21B,ORG,RESIDENCE INN CEDAR RAPIDS,,,,,,1900 DODGE RD NE,,CEDAR RAPIDS,IA,52402,,,2024-02-02,135.42,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.752,,SB21B,ORG,RESIDENCE INN CEDAR RAPIDS,,,,,,1900 DODGE RD NE,,CEDAR RAPIDS,IA,52402,,,2024-02-02,135.42,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.767,,SB21B,ORG,RESIDENCE INN CEDAR RAPIDS,,,,,,1900 DODGE RD NE,,CEDAR RAPIDS,IA,52402,,,2024-02-02,135.42,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.805,,SB21B,ORG,RESIDENCE INN CEDAR RAPIDS,,,,,,1900 DODGE RD NE,,CEDAR RAPIDS,IA,52402,,,2024-02-02,138.92,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.861,,SB21B,ORG,RESIDENCE INN CEDAR RAPIDS,,,,,,1900 DODGE RD NE,,CEDAR RAPIDS,IA,52402,,,2024-02-02,135.42,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.871,,SB21B,ORG,RESIDENCE INN CEDAR RAPIDS,,,,,,1900 DODGE RD NE,,CEDAR RAPIDS,IA,52402,,,2024-02-02,113.02,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.916,,SB21B,ORG,RESIDENCE INN CEDAR RAPIDS,,,,,,1900 DODGE RD NE,,CEDAR RAPIDS,IA,52402,,,2024-02-02,135.42,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.968,,SB21B,ORG,RESIDENCE INN CEDAR RAPIDS,,,,,,1900 DODGE RD NE,,CEDAR RAPIDS,IA,52402,,,2024-02-02,135.42,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.776,,SB21B,ORG,RIVER,,,,,,1650 JACK WARNER PKWY,,TUSCALOOSA,AL,35401,,,2024-02-02,1400.00,,FOOD/BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.974,,SB21B,ORG,ROCA,,,,,,208 COURT AVE,,DES MOINES,IA,50309,,,2024-02-02,77.67,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.730,,SB21B,ORG,RON JON'S SPORTS BAR,,,,,,3218 WACCAMAW BLVD UNIT B,,MYRTLE BEACH,SC,29579,,,2024-02-02,495.97,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.722,,SB21B,ORG,SAM'S CLUB,,,,,,2101 SOUTHEAST SIMPLE SAVINGS DR,,BENTONVILLE,AR,72712,,,2024-02-02,184.27,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.726,,SB21B,ORG,SAM'S CLUB,,,,,,2101 SOUTHEAST SIMPLE SAVINGS DR,,BENTONVILLE,AR,72712,,,2024-02-02,233.90,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.729,,SB21B,ORG,SAM'S CLUB,,,,,,2101 SOUTHEAST SIMPLE SAVINGS DR,,BENTONVILLE,AR,72712,,,2024-02-02,176.49,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.761,,SB21B,ORG,SAM'S CLUB,,,,,,2101 SOUTHEAST SIMPLE SAVINGS DR,,BENTONVILLE,AR,72712,,,2024-02-02,39.86,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.777,,SB21B,ORG,SAM'S CLUB,,,,,,2101 SOUTHEAST SIMPLE SAVINGS DR,,BENTONVILLE,AR,72712,,,2024-02-02,174.28,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.803,,SB21B,ORG,SAM'S CLUB,,,,,,2101 SOUTHEAST SIMPLE SAVINGS DR,,BENTONVILLE,AR,72712,,,2024-02-02,190.90,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.856,,SB21B,ORG,SAM'S CLUB,,,,,,2101 SOUTHEAST SIMPLE SAVINGS DR,,BENTONVILLE,AR,72712,,,2024-02-02,248.61,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.867,,SB21B,ORG,SAM'S CLUB,,,,,,2101 SOUTHEAST SIMPLE SAVINGS DR,,BENTONVILLE,AR,72712,,,2024-02-02,288.49,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.939,,SB21B,ORG,SAM'S CLUB,,,,,,2101 SOUTHEAST SIMPLE SAVINGS DR,,BENTONVILLE,AR,72712,,,2024-02-02,148.91,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.940,,SB21B,ORG,SAM'S CLUB,,,,,,2101 SOUTHEAST SIMPLE SAVINGS DR,,BENTONVILLE,AR,72712,,,2024-02-02,523.03,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.941,,SB21B,ORG,SAM'S CLUB,,,,,,2101 SOUTHEAST SIMPLE SAVINGS DR,,BENTONVILLE,AR,72712,,,2024-02-02,151.15,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.682,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,645.12,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.695,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,433.44,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.704,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,2186.20,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.705,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,422.24,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.727,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,1490.58,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.734,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,880.67,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.735,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,1191.52,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.740,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,855.68,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.750,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,1004.16,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.751,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,16.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.755,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,650.04,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.779,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,478.24,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.782,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,144.48,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.811,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,54.68,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.816,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,144.48,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.821,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,477.61,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.823,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,617.35,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.828,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,56.78,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.843,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,488.32,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.862,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,152.48,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.882,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,433.44,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.887,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,1733.76,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.919,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,433.44,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.928,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,163.52,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.933,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,422.24,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.934,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,903.22,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.944,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,855.68,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.965,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,20000.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.966,,SB21B,ORG,SHERATON DES MOINES,,,,,,1800 50TH STREET,,WEST DES MOINES,IA,50266,,,2024-02-02,144.48,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.699,,SB21B,ORG,SIGNATURE FLIGHT,,,,,,PO BOX 35033,,DES MOINES,IA,50315,,,2024-02-02,6829.68,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.703,,SB21B,ORG,SIGNATURE FLIGHT,,,,,,PO BOX 35033,,DES MOINES,IA,50315,,,2024-02-02,4074.57,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.754,,SB21B,ORG,SIGNATURE FLIGHT,,,,,,PO BOX 35033,,DES MOINES,IA,50315,,,2024-02-02,6198.41,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.815,,SB21B,ORG,SIGNATURE FLIGHT,,,,,,PO BOX 35033,,DES MOINES,IA,50315,,,2024-02-02,4989.44,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.863,,SB21B,ORG,SIGNATURE FLIGHT,,,,,,PO BOX 35033,,DES MOINES,IA,50315,,,2024-02-02,5244.21,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.874,,SB21B,ORG,SIGNATURE FLIGHT,,,,,,PO BOX 35033,,DES MOINES,IA,50315,,,2024-02-02,3227.65,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.674,,SB21B,ORG,SOUTHWEST,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,,,2024-02-02,-95.00,,CREDIT-TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.747,,SB21B,ORG,SOUTHWEST,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,,,2024-02-02,613.98,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.872,,SB21B,ORG,SOUTHWEST,,,,,,2702 LOVE FIELD DRIVE,,DALLAS,TX,75235,,,2024-02-02,305.90,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.741,,SB21B,ORG,STAPLES,,,,,,125 MUSHROOM,,ROCHESTER,NY,14623,,,2024-02-02,74.76,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.857,,SB21B,ORG,STAPLES,,,,,,125 MUSHROOM,,ROCHESTER,NY,14623,,,2024-02-02,112.82,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.894,,SB21B,ORG,STAPLES,,,,,,125 MUSHROOM,,ROCHESTER,NY,14623,,,2024-02-02,63.96,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.945,,SB21B,ORG,STAPLES,,,,,,125 MUSHROOM,,ROCHESTER,NY,14623,,,2024-02-02,53.92,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.742,,SB21B,ORG,SUBWAY,,,,,,1301 K STREET NW,,WASHINGTON,DC,20071,,,2024-02-02,4.00,,FOOD/BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.789,,SB21B,ORG,SUMMERVILLE COUNTRY CLUB,,,,,,103 BUNKER CT,,SUMMERVILLE,SC,29483,,,2024-02-02,498.51,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.804,,SB21B,ORG,SWEET GEORGIA'S JUKE JOINT,,,,,,10700 SPINE ROAD,,ATLANTA,GA,30320,,,2024-02-02,65.75,,FOOD/BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.973,,SB21B,ORG,TARGET,,,,,,5405 MILLS CIVIC PKWY,,WEST DES MOINES,IA,50266,,,2024-02-02,248.94,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.756,,SB21B,ORG,TELLURIDE REGIONAL,,,,,,1500 Last Dollar Rd,,TELLURIDE,CO,81435,,,2024-02-02,5579.85,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.702,,SB21B,ORG,THE CORNER,,,,,,19 8TH ST SE,,MASON CITY,IA,50401,,,2024-02-02,1305.04,,FOOD/BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.858,,SB21B,ORG,THE OLIVE GARDEN,,,,,,4930 SERGEANT ROAD,,SIOUX CITY,IA,51106,,,2024-02-02,146.66,,FOOD/BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.785,,SB21B,ORG,THE SHREDDER,,,,,,1000 THOMAS BECK RD,,DES MOINES,IA,50315,,,2024-02-02,48.00,,MOVING SERVICES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.865,,SB21B,ORG,THE SHREDDER,,,,,,1000 THOMAS BECK RD,,DES MOINES,IA,50315,,,2024-02-02,48.00,,MOVING SERVICES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.938,,SB21B,ORG,TMOBILE,,,,,,PO BOX 37380,,ALBUQUERQUE,NM,87176,,,2024-02-02,51.40,,TELEPHONE SERVICE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.781,,SB21B,ORG,TRACFONE WIRELESS,,,,,,9700 NW 112TH AVENUE,,MIAMI,FL,33178,,,2024-02-02,16.49,,TELEPHONE SERVICE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.868,,SB21B,ORG,U-HAUL,,,,,,1204 SOUTH EAST 16TH CT,,ANKENY,IA,50021,,,2024-02-02,19.66,,MOVING SERVICES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.889,,SB21B,ORG,U-HAUL,,,,,,1204 SOUTH EAST 16TH CT,,ANKENY,IA,50021,,,2024-02-02,2109.03,,MOVING SERVICES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.962,,SB21B,ORG,U-HAUL,,,,,,1204 SOUTH EAST 16TH CT,,ANKENY,IA,50021,,,2024-02-02,143.85,,MOVING SERVICES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.890,,SB21B,ORG,UBER EATS,,,,,,1455 MARKET ST. STE 400,,SAN FRANCISCO,CA,94103,,,2024-02-02,110.68,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.780,,SB21B,ORG,UNITED,,,,,,PO BOX 4607,,HOUSTON,TX,77210,,,2024-02-02,279.10,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.923,,SB21B,ORG,UNITED,,,,,,PO BOX 4607,,HOUSTON,TX,77210,,,2024-02-02,577.60,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
